fecha,exp,tipo,strike,oi,vol,iv
2026-09-24,2026-09-25,C,90.0,5,1,3.2363
2026-09-24,2026-09-25,C,95.0,13,11,2.7246
2026-09-24,2026-09-25,C,96.0,22,20,1.2383
2026-09-24,2026-09-25,C,97.0,2,0,1.418
2026-09-24,2026-09-25,C,98.0,117,113,1.3301
2026-09-24,2026-09-25,C,99.0,22,3,2.1162
2026-09-24,2026-09-25,C,100.0,130,40,0.8496
2026-09-24,2026-09-25,C,101.0,33,6,1.5742
2026-09-24,2026-09-25,C,102.0,184,48,0.9932
2026-09-24,2026-09-25,C,103.0,31,1,1.293
2026-09-24,2026-09-25,C,104.0,48,92,1.1299
2026-09-24,2026-09-25,C,105.0,894,225,0.5625
2026-09-24,2026-09-25,C,106.0,757,524,0.3662
2026-09-24,2026-09-25,C,107.0,1224,745,0.3203
2026-09-24,2026-09-25,C,108.0,917,1110,0.2949
2026-09-24,2026-09-25,C,109.0,5015,693,0.2852
2026-09-24,2026-09-25,C,110.0,3281,1123,0.4043
2026-09-24,2026-09-25,C,111.0,2312,200,0.3594
2026-09-24,2026-09-25,C,112.0,1992,169,0.4375
2026-09-24,2026-09-25,C,113.0,2822,291,0.5234
2026-09-24,2026-09-25,C,114.0,2130,50,0.625
2026-09-24,2026-09-25,C,115.0,1824,79,0.6406
2026-09-24,2026-09-25,C,116.0,1527,31,0.6719
2026-09-24,2026-09-25,C,117.0,745,120,0.9922
2026-09-24,2026-09-25,C,118.0,558,100,0.7656
2026-09-24,2026-09-25,C,119.0,216,30,0.9961
2026-09-24,2026-09-25,C,120.0,688,1,0.8125
2026-09-24,2026-09-25,C,121.0,446,5,0.9375
2026-09-24,2026-09-25,C,122.0,608,1,0.9063
2026-09-24,2026-09-25,C,123.0,93,1,0.9688
2026-09-24,2026-09-25,C,124.0,68,2,1.1406
2026-09-24,2026-09-25,C,125.0,1266,1,1.0625
2026-09-24,2026-09-25,C,126.0,128,1,1.9766
2026-09-24,2026-09-25,C,127.0,82,1,2.8408
2026-09-24,2026-09-25,C,128.0,34,1,2.9277
2026-09-24,2026-09-25,P,90.0,6,2,1.5156
2026-09-24,2026-09-25,P,95.0,603,1,0.9063
2026-09-24,2026-09-25,P,96.0,3,1,1.2656
2026-09-24,2026-09-25,P,97.0,42,6,1.1856
2026-09-24,2026-09-25,P,98.0,257,3,0.8594
2026-09-24,2026-09-25,P,99.0,52,22,0.6563
2026-09-24,2026-09-25,P,100.0,2712,540,0.5781
2026-09-24,2026-09-25,P,101.0,696,309,0.5313
