fecha,exp,tipo,strike,oi,vol,iv
2026-09-24,2026-09-25,C,215.0,0,4,2.8975
2026-09-24,2026-09-25,C,220.0,0,1,1.5703
2026-09-24,2026-09-25,C,225.0,2,1,2.2813
2026-09-24,2026-09-25,C,230.0,5,1,2.1338
2026-09-24,2026-09-25,C,235.0,16,15,1.418
2026-09-24,2026-09-25,C,240.0,4,1,1.1064
2026-09-24,2026-09-25,C,245.0,22,3,1.5093
2026-09-24,2026-09-25,C,250.0,34,2,0.8408
2026-09-24,2026-09-25,C,252.5,3,1,0.9849
2026-09-24,2026-09-25,C,255.0,39,1,0.5498
2026-09-24,2026-09-25,C,257.5,21,1,0.5166
2026-09-24,2026-09-25,C,260.0,366,240,0.6939
2026-09-24,2026-09-25,C,262.5,107,10,0.585
2026-09-24,2026-09-25,C,265.0,504,139,0.4316
2026-09-24,2026-09-25,C,267.5,181,57,0.4131
2026-09-24,2026-09-25,C,270.0,487,207,0.3374
2026-09-24,2026-09-25,C,272.5,276,43,0.3999
2026-09-24,2026-09-25,C,275.0,891,263,0.3711
2026-09-24,2026-09-25,C,277.5,206,8,0.5576
2026-09-24,2026-09-25,C,280.0,2981,41,0.543
2026-09-24,2026-09-25,C,282.5,8,26,0.6582
2026-09-24,2026-09-25,C,285.0,225,27,0.8545
2026-09-24,2026-09-25,C,290.0,44,146,0.9551
2026-09-24,2026-09-25,C,295.0,11,32,1.5772
2026-09-24,2026-09-25,C,300.0,14,1,1.7529
2026-09-24,2026-09-25,C,310.0,3,0,2.085
2026-09-24,2026-09-25,P,220.0,13,1,2.4844
2026-09-24,2026-09-25,P,225.0,54,4,2.0606
2026-09-24,2026-09-25,P,230.0,18,14,1.6348
2026-09-24,2026-09-25,P,235.0,148,3,1.7773
2026-09-24,2026-09-25,P,237.5,2,4,1.6602
2026-09-24,2026-09-25,P,240.0,132,56,0.6563
2026-09-24,2026-09-25,P,242.5,72,30,0.5938
2026-09-24,2026-09-25,P,245.0,225,1,0.8857
2026-09-24,2026-09-25,P,247.5,120,60,0.5977
2026-09-24,2026-09-25,P,250.0,144,6,0.4766
2026-09-24,2026-09-25,P,252.5,47,1,0.5547
2026-09-24,2026-09-25,P,255.0,195,43,0.4375
2026-09-24,2026-09-25,P,257.5,176,5,0.4619
2026-09-24,2026-09-25,P,260.0,129,25,0.4785
2026-09-24,2026-09-25,P,262.5,36,46,0.4229
2026-09-24,2026-09-25,P,265.0,135,13,0.354
2026-09-24,2026-09-25,P,267.5,12,1,0.4844
2026-09-24,2026-09-25,P,270.0,2,2,0.5034
2026-09-24,2026-09-25,P,275.0,1,1,0.6982
2026-09-24,2026-10-02,C,220.0,1,1,0.7324
2026-09-24,2026-10-02,C,225.0,5,4,0.6924
2026-09-24,2026-10-02,C,230.0,5,1,0.5576
2026-09-24,2026-10-02,C,235.0,16,15,0.5938
2026-09-24,2026-10-02,C,240.0,5,1,0.6191
2026-09-24,2026-10-02,C,245.0,10,2,0.5552
2026-09-24,2026-10-02,C,250.0,21,7,0.532
2026-09-24,2026-10-02,C,252.5,2,1,0.4326
2026-09-24,2026-10-02,C,255.0,37,6,0.4053
2026-09-24,2026-10-02,C,257.5,1,0,0.3915
2026-09-24,2026-10-02,C,260.0,91,13,0.3695
2026-09-24,2026-10-02,C,262.5,113,24,0.3032
2026-09-24,2026-10-02,C,265.0,276,35,0.2964
2026-09-24,2026-10-02,C,267.5,204,145,0.2985
2026-09-24,2026-10-02,C,270.0,543,151,0.2816
2026-09-24,2026-10-02,C,272.5,74,32,0.2842
2026-09-24,2026-10-02,C,275.0,459,49,0.2649
2026-09-24,2026-10-02,C,277.5,54,14,0.3049
2026-09-24,2026-10-02,C,280.0,756,4,0.2837
2026-09-24,2026-10-02,C,282.5,45,3,0.3135
2026-09-24,2026-10-02,C,285.0,98,2,0.3032
2026-09-24,2026-10-02,C,290.0,3,3,0.3491
2026-09-24,2026-10-02,C,295.0,7,14,0.4727
2026-09-24,2026-10-02,C,300.0,16,1,0.6206
2026-09-24,2026-10-02,C,310.0,3,5,0.7371
2026-09-24,2026-10-02,P,215.0,0,4,0.25
2026-09-24,2026-10-02,P,220.0,4,1,0.7803
2026-09-24,2026-10-02,P,225.0,0,1,0.25
2026-09-24,2026-10-02,P,230.0,79,10,0.4522
2026-09-24,2026-10-02,P,235.0,355,13,0.3926
2026-09-24,2026-10-02,P,240.0,101,12,0.3467
2026-09-24,2026-10-02,P,245.0,130,2,0.3608
2026-09-24,2026-10-02,P,247.5,3,2,0.5552
2026-09-24,2026-10-02,P,250.0,107,8,0.335
2026-09-24,2026-10-02,P,252.5,29,18,0.3081
2026-09-24,2026-10-02,P,255.0,209,13,0.299
2026-09-24,2026-10-02,P,257.5,30,79,0.2776
2026-09-24,2026-10-02,P,260.0,68,29,0.371
2026-09-24,2026-10-02,P,262.5,141,15,0.3374
2026-09-24,2026-10-02,P,265.0,53,20,0.3073
2026-09-24,2026-10-02,P,267.5,18,164,0.3257
2026-09-24,2026-10-02,P,270.0,7,4,0.2599
2026-09-24,2026-10-09,C,220.0,2,2,0.5706
2026-09-24,2026-10-09,C,230.0,1,0,0.668
2026-09-24,2026-10-09,C,240.0,35,1,0.5479
2026-09-24,2026-10-09,C,245.0,2,1,0.4873
2026-09-24,2026-10-09,C,250.0,7,2,0.4197
2026-09-24,2026-10-09,C,255.0,7,2,0.3692
2026-09-24,2026-10-09,C,257.5,1,0,0.3694
2026-09-24,2026-10-09,C,260.0,33,1,0.371
