fecha,exp,tipo,strike,oi,vol,iv
2026-09-24,2026-09-25,C,720.0,1,2,1.9824
2026-09-24,2026-09-25,C,730.0,1,0,1.873
2026-09-24,2026-09-25,C,740.0,4,0,1.4219
2026-09-24,2026-09-25,C,750.0,5,6,1.4922
2026-09-24,2026-09-25,C,770.0,1,0,1.2578
2026-09-24,2026-09-25,C,780.0,2,2,1.2314
2026-09-24,2026-09-25,C,785.0,1,0,1.1816
2026-09-24,2026-09-25,C,800.0,13,1,0.8594
2026-09-24,2026-09-25,C,810.0,3,2,1.1436
2026-09-24,2026-09-25,C,815.0,2,0,0.8877
2026-09-24,2026-09-25,C,820.0,3,3,0.8877
2026-09-24,2026-09-25,C,825.0,8,1,0.7285
2026-09-24,2026-09-25,C,830.0,5,2,1.0059
2026-09-24,2026-09-25,C,835.0,4,4,0.71
2026-09-24,2026-09-25,C,840.0,7,12,0.9553
2026-09-24,2026-09-25,C,845.0,2,1,0.6904
2026-09-24,2026-09-25,C,850.0,191,16,0.6397
2026-09-24,2026-09-25,C,855.0,60,2,0.583
2026-09-24,2026-09-25,C,860.0,21,1,0.7965
2026-09-24,2026-09-25,C,865.0,11,6,0.7156
2026-09-24,2026-09-25,C,870.0,335,39,0.7357
2026-09-24,2026-09-25,C,875.0,270,5,0.7598
2026-09-24,2026-09-25,C,880.0,85,218,0.7379
2026-09-24,2026-09-25,C,885.0,48,119,0.6881
2026-09-24,2026-09-25,C,887.5,94,32,0.7158
2026-09-24,2026-09-25,C,890.0,200,265,0.7136
2026-09-24,2026-09-25,C,892.5,124,44,0.7372
2026-09-24,2026-09-25,C,895.0,218,111,0.7136
2026-09-24,2026-09-25,C,897.5,252,186,0.713
2026-09-24,2026-09-25,C,900.0,765,1469,0.7111
2026-09-24,2026-09-25,C,902.5,106,397,0.7064
2026-09-24,2026-09-25,C,905.0,463,306,0.7224
2026-09-24,2026-09-25,C,907.5,98,225,0.7322
2026-09-24,2026-09-25,C,910.0,516,714,0.7128
2026-09-24,2026-09-25,C,912.5,64,350,0.7236
2026-09-24,2026-09-25,C,915.0,513,443,0.7268
2026-09-24,2026-09-25,C,917.5,119,158,0.7454
2026-09-24,2026-09-25,C,920.0,997,809,0.7451
2026-09-24,2026-09-25,C,922.5,185,157,0.734
2026-09-24,2026-09-25,C,925.0,512,446,0.74
2026-09-24,2026-09-25,C,927.5,198,238,0.7446
2026-09-24,2026-09-25,C,930.0,633,626,0.7522
2026-09-24,2026-09-25,C,935.0,419,703,0.7432
2026-09-24,2026-09-25,C,940.0,470,658,0.7478
2026-09-24,2026-09-25,C,945.0,1361,661,0.7512
2026-09-24,2026-09-25,C,950.0,660,2042,0.7625
2026-09-24,2026-09-25,C,955.0,272,622,0.7732
2026-09-24,2026-09-25,C,960.0,398,1215,0.7847
2026-09-24,2026-09-25,C,965.0,200,577,0.8057
2026-09-24,2026-09-25,C,970.0,970,531,0.8125
2026-09-24,2026-09-25,C,975.0,196,594,0.8423
2026-09-24,2026-09-25,C,980.0,771,468,0.8643
2026-09-24,2026-09-25,C,985.0,499,131,0.8623
2026-09-24,2026-09-25,C,990.0,383,103,0.9102
2026-09-24,2026-09-25,C,995.0,183,73,0.9229
2026-09-24,2026-09-25,C,1000.0,793,671,0.9707
2026-09-24,2026-09-25,C,1005.0,95,80,0.9121
2026-09-24,2026-09-25,C,1010.0,271,101,0.959
2026-09-24,2026-09-25,C,1015.0,195,50,0.9941
2026-09-24,2026-09-25,C,1020.0,141,46,1.0449
2026-09-24,2026-09-25,C,1025.0,221,35,1.1455
2026-09-24,2026-09-25,C,1030.0,164,39,1.0996
2026-09-24,2026-09-25,C,1035.0,170,71,1.1133
2026-09-24,2026-09-25,C,1040.0,123,184,1.1934
2026-09-24,2026-09-25,C,1045.0,143,39,1.1563
2026-09-24,2026-09-25,C,1050.0,280,89,1.1992
2026-09-24,2026-09-25,C,1055.0,276,20,1.2188
2026-09-24,2026-09-25,C,1060.0,120,36,1.2422
2026-09-24,2026-09-25,C,1065.0,43,13,1.3477
2026-09-24,2026-09-25,C,1070.0,116,34,1.375
2026-09-24,2026-09-25,C,1075.0,100,12,1.3203
2026-09-24,2026-09-25,P,720.0,53,25,2.6328
2026-09-24,2026-09-25,P,725.0,272,115,1.4727
2026-09-24,2026-09-25,P,730.0,90,4,2.0415
2026-09-24,2026-09-25,P,735.0,104,12,1.3984
2026-09-24,2026-09-25,P,740.0,203,20,1.3438
2026-09-24,2026-09-25,P,745.0,250,98,1.5117
2026-09-24,2026-09-25,P,750.0,85,19,1.2461
2026-09-24,2026-09-25,P,760.0,64,4,1.4014
2026-09-24,2026-09-25,P,770.0,85,15,1.3106
2026-09-24,2026-09-25,P,780.0,66,1,2.0789
2026-09-24,2026-09-25,P,785.0,70,18,1.002
2026-09-24,2026-09-25,P,790.0,212,125,1.3174
2026-09-24,2026-09-25,P,795.0,235,58,0.9668
2026-09-24,2026-09-25,P,800.0,302,1008,1.2495
2026-09-24,2026-09-25,P,805.0,213,1932,0.9229
2026-09-24,2026-09-25,P,810.0,106,173,0.8555
2026-09-24,2026-09-25,P,815.0,155,162,0.8477
2026-09-24,2026-09-25,P,820.0,568,465,0.7539
2026-09-24,2026-09-25,P,825.0,357,300,0.7451
2026-09-24,2026-09-25,P,830.0,484,607,0.7373
2026-09-24,2026-09-25,P,835.0,328,541,0.6807
2026-09-24,2026-09-25,P,840.0,529,2025,0.6914
2026-09-24,2026-09-25,P,845.0,907,1653,0.6709
2026-09-24,2026-09-25,P,850.0,1310,2371,0.6843
2026-09-24,2026-09-25,P,855.0,620,1116,0.6829
2026-09-24,2026-09-25,P,860.0,997,1666,0.7145
2026-09-24,2026-09-25,P,865.0,389,798,0.7074
2026-09-24,2026-09-25,P,870.0,769,1531,0.6836
2026-09-24,2026-09-25,P,875.0,394,822,0.6954
2026-09-24,2026-09-25,P,880.0,912,1122,0.7063
2026-09-24,2026-09-25,P,885.0,572,368,0.687
2026-09-24,2026-09-25,P,887.5,375,488,0.6924
2026-09-24,2026-09-25,P,890.0,1391,699,0.6962
2026-09-24,2026-09-25,P,892.5,272,144,0.7132
2026-09-24,2026-09-25,P,895.0,635,191,0.7045
2026-09-24,2026-09-25,P,897.5,272,640,0.7106
2026-09-24,2026-09-25,P,900.0,949,900,0.7207
2026-09-24,2026-09-25,P,902.5,46,93,0.7284
2026-09-24,2026-09-25,P,905.0,355,115,0.7062
2026-09-24,2026-09-25,P,907.5,52,38,0.7325
2026-09-24,2026-09-25,P,910.0,482,133,0.7202
2026-09-24,2026-09-25,P,912.5,79,34,0.7225
2026-09-24,2026-09-25,P,915.0,286,46,0.7118
2026-09-24,2026-09-25,P,917.5,79,16,0.7156
2026-09-24,2026-09-25,P,920.0,304,64,0.7537
2026-09-24,2026-09-25,P,922.5,68,17,0.743
2026-09-24,2026-09-25,P,925.0,224,36,0.7256
2026-09-24,2026-09-25,P,927.5,26,11,0.7295
2026-09-24,2026-09-25,P,930.0,235,20,0.7341
2026-09-24,2026-09-25,P,935.0,117,22,0.759
